AGE_REF,BLS_URBN,EDUC_REF,FAM_SIZE,FAM_TYPE,MARITAL1,NO_EARNR,PERSLT18,QINTRVMO,QINTRVYR,REGION,SEX_REF,TOTEXPPQ,FDHOMEPQ,FDAWAYPQ,ALCBEVPQ,HOUSPQ,SHELTPQ,APPARPQ,TRANSPQ,HEALTHPQ,ENTERTPQ,EDUCAPQ,TOBACCPQ,CUID,FINCBTXM,HIGH_EDU,quarter,GROCERPQ,food_home_pq,food_away_pq,food_total_pq,TOTEXPPQ_M,food_total_m,food_home_m,food_away_m,HOUSPQ_M,SHELTPQ_M,TRANSPQ_M,HEALTHPQ_M,EDUCAPQ_M,ENTERTPQ_M,APPARPQ_M,ALCBEVPQ_M,TOBACCPQ_M,FINCBTXM_M,share_food,share_food_home,share_food_away,share_housing,share_shelter,share_transport,share_health,share_education,share_entertainment,share_apparel,share_alcohol,share_tobacco,share_others,food_share_engel,oecd_scale,percapita_exp_m
70,1,12,2,9,2,0,0,7,2024,3,2,8048.0,0.0,1174.0,0.0,1911.0,450.0,50.0,813.0,1500.0,0.0,0.0,0.0,554185,20520.8,15,243,2600.0,2600.0,1174.0,3774.0,2682.6666666666665,1258.0,866.6666666666666,391.3333333333333,637.0,150.0,271.0,500.0,0.0,0.0,16.666666666666668,0.0,0.0,1710.0666666666666,0.46893638170974156,0.3230616302186879,0.14587475149105367,0.2374502982107356,0.055914512922465215,0.10101888667992048,0.18638170974155072,0.0,0.0,0.00621272365805169,0.0,0.0,0.0,0.46893638170974156,1.7,1578.0392156862745
24,1,13,1,8,5,1,0,7,2024,3,2,8907.7001,0.0,130.0,65.0,4834.0,3900.0,12.0,514.0,120.0,60.0,0.0,0.0,554182,43541.8,13,243,2210.0,2210.0,130.0,2340.0,2969.233366666667,780.0,736.6666666666666,43.333333333333336,1611.3333333333333,1300.0,171.33333333333334,40.0,0.0,20.0,4.0,21.666666666666668,0.0,3628.4833333333336,0.2626940707175357,0.2480999556776726,0.014594115039863095,0.54267655463614,0.43782345119589283,0.05770288561915101,0.013471490806027471,0.0,0.006735745403013736,0.0013471490806027473,0.0072970575199315475,0.0,0.10807504621759778,0.2626940707175357,1.0,2969.233366666667
70,1,12,2,1,1,0,0,7,2024,3,2,9789.5,0.0,455.0,0.0,1679.5,112.5,70.0,990.0,2886.0,1036.0,0.0,0.0,554178,43554.4,12,243,1300.0,1300.0,455.0,1755.0,3263.1666666666665,585.0,433.3333333333333,151.66666666666666,559.8333333333334,37.5,330.0,962.0,0.0,345.3333333333333,23.333333333333332,0.0,0.0,3629.5333333333333,0.17927371162980746,0.13279534194800552,0.04647836968180193,0.17156136677051945,0.011491904591654323,0.10112876040655805,0.29480565912457224,0.0,0.1058276725062567,0.007150518412584912,0.0,0.0,0.14025231114970116,0.17927371162980746,1.7,1919.5098039215686
73,1,12,1,8,2,1,0,7,2024,1,1,16184.3158,0.0,1950.0,0.0,2502.0,900.0,200.0,1005.0,999.0,426.0,0.0,0.0,554176,165270.8,12,243,1775.0,1775.0,1950.0,3725.0,5394.771933333333,1241.6666666666667,591.6666666666666,650.0,834.0,300.0,335.0,333.0,0.0,142.0,66.66666666666667,0.0,0.0,13772.566666666666,0.23016110449352453,0.10967408334926336,0.12048702114426116,0.1545941163604828,0.05560939437427438,0.06209715705127306,0.06172642775544456,0.0,0.02632178000382321,0.012357643194283197,0.0,0.0,0.45274177114116865,0.23016110449352453,1.0,5394.771933333333
61,1,15,2,1,1,1,0,7,2024,3,1,9328.5,0.0,650.0,0.0,3267.0,1930.0,100.0,948.0,1300.0,96.0,0.0,0.0,554175,60000.0,15,243,1820.0,1820.0,650.0,2470.0,3109.5,823.3333333333334,606.6666666666666,216.66666666666666,1089.0,643.3333333333334,316.0,433.3333333333333,0.0,32.0,33.333333333333336,0.0,0.0,5000.0,0.26477997534437475,0.19510103446427612,0.06967894088009861,0.35021707670043417,0.20689285522860054,0.10162405531435922,0.13935788176019723,0.0,0.010291043576137643,0.010719837058476712,0.0,0.0,0.12301013024602026,0.26477997534437475,1.7,1829.1176470588236
25,1,15,2,1,1,2,0,7,2024,3,2,32562.275,0.0,2340.00005,57.0,10606.86625,7493.25,350.0,1271.0,1144.0,1304.5,0.0,0.0,554192,232500.0,15,243,1625.0,1625.0,2340.00005,3965.00005,10854.091666666667,1321.6666833333334,541.6666666666666,780.0000166666667,3535.622083333333,2497.75,423.6666666666667,381.3333333333333,0.0,434.8333333333333,116.66666666666667,19.0,0.0,19375.0,0.12176667785036518,0.04990437553887128,0.0718623023114939,0.32574094561881806,0.2301205920040906,0.0390328992676341,0.03513268037936538,0.0,0.040061697163358514,0.0107486347314492,0.0017504919419788695,0.0,0.4257659730470308,0.12176667785036518,1.7,6384.759803921569
57,1,16,2,9,3,1,0,7,2024,2,2,19547.5001,0.0,1120.0,130.0,4763.0,3494.0,300.0,3851.5,2902.5,520.0,0.0,0.0,554011,98155.8,16,243,2000.0,2000.0,1120.0,3120.0,6515.833366666667,1040.0,666.6666666666666,373.3333333333333,1587.6666666666667,1164.6666666666667,1283.8333333333333,967.5,0.0,173.33333333333334,100.0,43.333333333333336,0.0,8179.650000000001,0.1596112026621757,0.10231487350139468,0.05729632916078102,0.24366287124357144,0.17874408400693653,0.1970328676453108,0.14848446016889905,0.0,0.02660186711036262,0.015347231025209202,0.006650466777590655,0.0,0.20260903336688052,0.1596112026621757,1.7,3832.843156862745
67,1,13,1,8,3,0,0,7,2024,3,2,6372.0,0.0,860.0,8.0,1809.0,600.0,0.0,980.0,1536.0,19.0,0.0,0.0,554104,17956.8,13,243,988.0,988.0,860.0,1848.0,2124.0,616.0,329.3333333333333,286.6666666666667,603.0,200.0,326.6666666666667,512.0,0.0,6.333333333333333,0.0,2.6666666666666665,0.0,1496.3999999999999,0.2900188323917137,0.15505335844318893,0.13496547394852482,0.2838983050847458,0.09416195856873823,0.15379786566227244,0.24105461393596986,0.0,0.0029817953546767105,0.0,0.0012554927809165096,0.0,0.026993094789704908,0.2900188323917137,1.0,2124.0
35,1,16,4,2,1,2,2,7,2024,3,1,20769.9001,0.0,1560.0,0.0,10606.86625,3049.0,190.0,1294.0,1274.0,241.0,0.0,0.0,554100,128309.2,16,243,2600.0,2600.0,1560.0,4160.0,6923.300033333333,1386.6666666666667,866.6666666666666,520.0,3535.622083333333,1016.3333333333334,431.3333333333333,424.6666666666667,0.0,80.33333333333333,63.333333333333336,0.0,0.0,10692.433333333332,0.2002898415481546,0.1251811509675966,0.07510869058055797,0.5106845097439828,0.14679897280777005,0.06230169590464232,0.06133876397412235,0.0,0.011603329762765686,0.009147853339939753,0.0,0.0,0.14463400572639262,0.2002898415481546,2.7,2564.185197530864
37,2,12,4,3,1,3,2,7,2024,3,1,16242.0001,0.0,650.0,130.0,4189.0,1551.0,400.0,3851.5,1710.0,210.0,0.0,0.0,554049,43252.0,13,243,2600.0,2600.0,650.0,3250.0,5414.000033333333,1083.3333333333333,866.6666666666666,216.66666666666666,1396.3333333333333,517.0,1283.8333333333333,570.0,0.0,70.0,133.33333333333334,43.333333333333336,0.0,3604.3333333333335,0.20009850880372795,0.16007880704298236,0.04001970176074559,0.2579115856550204,0.09549316527833294,0.23713212512540252,0.1052826000167307,0.0,0.012929442107317807,0.02462750877584344,0.008003940352149118,0.0,0.154014289163808,0.20009850880372795,2.7,2005.185197530864
88,2,13,2,1,1,0,0,7,2024,4,1,10577.0,0.0,780.0,0.0,2325.0,671.0,0.0,360.0,2141.0,236.0,0.0,0.0,554046,88576.0,13,243,2600.0,2600.0,780.0,3380.0,3525.6666666666665,1126.6666666666667,866.6666666666666,260.0,775.0,223.66666666666666,120.0,713.6666666666666,0.0,78.66666666666667,0.0,0.0,0.0,7381.333333333333,0.31956131228136525,0.24581639406258862,0.0737449182187766,0.21981658315212255,0.0634395386215373,0.03403611610097381,0.20242034603384704,0.0,0.022312564999527277,0.0,0.0,0.0,0.20185307743216407,0.31956131228136525,1.7,2073.921568627451
59,1,16,2,1,1,2,0,7,2024,1,1,16883.75,0.0,709.0,14.0,5828.0,3716.0,650.0,2299.0,1165.0,915.0,0.0,0.0,554043,150000.0,16,243,1495.0,1495.0,709.0,2204.0,5627.916666666667,734.6666666666666,498.3333333333333,236.33333333333334,1942.6666666666667,1238.6666666666667,766.3333333333334,388.3333333333333,0.0,305.0,216.66666666666666,4.666666666666667,0.0,12500.0,0.13053972014510992,0.08854667949951876,0.04199304064559117,0.34518397867772266,0.22009328496335234,0.1361664322203302,0.0690012586066484,0.0,0.054194121566595095,0.03849855630413859,0.0008291996742429851,0.0,0.22558673280521213,0.13053972014510992,1.7,3310.539215686275
51,1,14,1,8,3,1,0,7,2024,3,2,13346.2499,0.0,390.0,0.0,3847.0,2261.0,350.0,2655.0,780.0,246.0,0.0,0.0,554040,72000.0,14,243,1300.0,1300.0,390.0,1690.0,4448.749966666667,563.3333333333334,433.3333333333333,130.0,1282.3333333333333,753.6666666666666,885.0,260.0,0.0,82.0,116.66666666666667,0.0,0.0,6000.0,0.126627330723067,0.09740563901774384,0.02922169170532315,0.2882457640778927,0.16941088447624525,0.19893228584008454,0.0584433834106463,0.0,0.018432143998742295,0.026224595120161804,0.0,0.0,0.28309449682940546,0.126627330723067,1.0,4448.749966666667
42,1,14,2,1,1,2,0,7,2024,4,2,32562.275,0.0,950.0,260.0,7272.0,5013.0,300.0,3851.5,2902.5,1304.5,0.0,0.0,554036,284310.5,14,243,3200.0,3200.0,950.0,4150.0,10854.091666666667,1383.3333333333333,1066.6666666666667,316.6666666666667,2424.0,1671.0,1283.8333333333333,967.5,0.0,434.8333333333333,100.0,86.66666666666667,0.0,23692.541666666668,0.1274480975300405,0.09827323183039269,0.02917486569964783,0.22332591933456736,0.15395115973929954,0.11828104762336168,0.08913689230866086,0.0,0.040061697163358514,0.009213115484099314,0.007984700086219406,0.0,0.3845485304696924,0.1274480975300405,1.7,6384.759803921569
81,1,16,2,1,1,1,0,7,2024,4,1,22129.3159,0.0,800.0,0.0,6566.0,4626.0,0.0,1215.0,2902.5,706.0,0.0,0.0,554032,69424.2,16,243,910.0,910.0,800.0,1710.0,7376.438633333334,570.0,303.3333333333333,266.6666666666667,2188.6666666666665,1542.0,405.0,967.5,0.0,235.33333333333334,0.0,0.0,0.0,5785.349999999999,0.07727306201996058,0.04112192189366323,0.03615114012629735,0.29671048258658544,0.20904396778031442,0.054904544066814095,0.13116085527072258,0.0,0.03190338116145741,0.0,0.0,0.0,0.4080476748944598,0.07727306201996058,1.7,4339.081549019608
61,1,16,2,1,1,2,0,7,2024,2,2,26807.9999,0.0,2340.00005,311.66675000000004,4928.0,2621.0,0.0,3851.5,660.0,1304.5,0.0,0.0,554052,152200.0,16,243,1950.0,1950.0,2340.00005,4290.000050000001,8935.999966666666,1430.0000166666669,650.0,780.0000166666667,1642.6666666666667,873.6666666666666,1283.8333333333333,220.0,0.0,434.8333333333333,0.0,103.88891666666667,0.0,12683.333333333334,0.1600268601164834,0.0727394810233493,0.08728737909313407,0.18382572435028996,0.0977693229549736,0.14366980059560505,0.02461951665405669,0.0,0.04866084768972265,0.0,0.01162588597294049,0.0,0.42757136462090173,0.1600268601164834,1.7,5256.470568627451
41,1,15,4,3,1,2,2,7,2024,4,2,29809.415,0.0,2340.00005,311.66675000000004,10606.86625,6698.535,600.0,1191.0,1294.0,1304.5,0.0,0.0,554031,200030.0,15,243,3900.0,3900.0,2340.00005,6240.000050000001,9936.471666666666,2080.000016666667,1300.0,780.0000166666667,3535.622083333333,2232.845,397.0,431.3333333333333,0.0,434.8333333333333,200.0,103.88891666666667,0.0,16669.166666666668,0.20932983924709694,0.13083114848110908,0.07849869076598787,0.35582269058282423,0.22471205825407845,0.039953819959231,0.04340910413706542,0.0,0.04376134184451456,0.020127868997093703,0.010455312524583258,0.0,0.27714002270759097,0.20932983924709694,2.7,3680.174691358024
79,1,12,2,1,1,1,0,7,2024,3,2,11597.5001,0.0,390.0,0.0,3895.0,1450.0,0.0,2935.0,1635.0,75.0,0.0,0.0,554029,20696.0,12,243,1950.0,1950.0,390.0,2340.0,3865.8333666666663,780.0,650.0,130.0,1298.3333333333333,483.3333333333333,978.3333333333334,545.0,0.0,25.0,0.0,0.0,0.0,1724.6666666666667,0.20176762059264824,0.16813968382720687,0.033627936765441374,0.335848240259985,0.12502694438433332,0.2530717805296678,0.14097865797819653,0.0,0.006466910916431034,0.0,0.0,0.0,0.06186678972307147,0.20176762059264824,1.7,2274.0196274509804
35,1,13,4,3,1,2,2,7,2024,3,2,16148.25,0.0,770.0,311.66675000000004,3275.0,2259.0,200.0,2007.0,0.0,270.0,0.0,0.0,554026,77000.0,13,243,3250.0,3250.0,770.0,4020.0,5382.75,1340.0,1083.3333333333333,256.6666666666667,1091.6666666666667,753.0,669.0,0.0,0.0,90.0,66.66666666666667,103.88891666666667,0.0,6416.666666666667,0.24894338395801402,0.20126019847351878,0.047683185484495225,0.20280835384639204,0.1398913194928243,0.12428591333426223,0.0,0.0,0.016720078027030794,0.012385242982985774,0.019300342142337407,0.0,0.3755566857089777,0.24894338395801402,2.7,1993.611111111111
43,1,13,2,1,1,1,0,7,2024,1,2,23060.5001,0.0,2340.00005,0.0,5595.0,3523.0,730.00005,1391.0,2553.0,1304.5,0.0,0.0,554024,123000.0,15,243,2301.0,2301.0,2340.00005,4641.000050000001,7686.833366666667,1547.0000166666669,767.0,780.0000166666667,1865.0,1174.3333333333333,463.6666666666667,851.0,0.0,434.8333333333333,243.33335,0.0,0.0,10250.0,0.20125322650743382,0.09978101038667414,0.10147221612075968,0.2426226654121868,0.15277205545078357,0.060319593849571376,0.11070878727387183,0.0,0.05656859106884676,0.031655863785885544,0.0,0.0,0.2968712721022039,0.20125322650743382,1.7,4521.66668627451
43,1,12,1,8,3,1,0,7,2024,2,2,14402.75,0.0,360.0,0.0,3850.0,1535.0,50.0,2425.0,1838.0,307.0,0.0,0.0,554022,70000.0,12,243,1990.0,1990.0,360.0,2350.0,4800.916666666667,783.3333333333334,663.3333333333334,120.0,1283.3333333333333,511.6666666666667,808.3333333333334,612.6666666666666,0.0,102.33333333333333,16.666666666666668,0.0,0.0,5833.333333333333,0.16316328478936315,0.13816805818333305,0.024995226606030096,0.2673100623144885,0.10657686900071167,0.16837062366561942,0.127614518060787,0.0,0.021315373800142333,0.003471559250837514,0.0,0.0,0.248754578118762,0.16316328478936315,1.0,4800.916666666667
48,1,15,4,3,1,2,2,7,2024,4,1,32562.275,0.0,2340.00005,0.0,10606.86625,7493.25,730.00005,2853.0,1523.0,550.0,0.0,0.0,554021,284310.5,16,243,4000.0,4000.0,2340.00005,6340.000050000001,10854.091666666667,2113.3333500000003,1333.3333333333333,780.0000166666667,3535.622083333333,2497.75,951.0,507.6666666666667,0.0,183.33333333333334,243.33335,0.0,0.0,23692.541666666668,0.19470384209948477,0.12284153978799084,0.0718623023114939,0.32574094561881806,0.2301205920040906,0.08761672825378447,0.04677191627427752,0.0,0.016890711720848745,0.02241858254682758,0.0,0.0,0.3058572734859588,0.19470384209948477,2.7,4020.033950617284
73,1,11,1,8,2,0,0,7,2024,3,2,3568.0,0.0,520.0,0.0,1020.0,375.0,30.0,450.0,525.0,113.0,0.0,0.0,554019,18843.2,11,243,910.0,910.0,520.0,1430.0,1189.3333333333333,476.6666666666667,303.3333333333333,173.33333333333334,340.0,125.0,150.0,175.0,0.0,37.666666666666664,10.0,0.0,0.0,1570.2666666666667,0.4007847533632287,0.25504484304932734,0.14573991031390135,0.2858744394618834,0.10510089686098656,0.12612107623318386,0.1471412556053812,0.0,0.03167040358744395,0.008408071748878924,0.0,0.0,0.0,0.4007847533632287,1.0,1189.3333333333333
58,1,16,1,8,5,1,0,7,2024,1,2,12626.7501,0.0,455.0,0.0,6572.0,5799.0,80.0,160.0,1540.0,864.0,0.0,0.0,554030,73992.0,16,243,910.0,910.0,455.0,1365.0,4208.9167,455.0,303.3333333333333,151.66666666666666,2190.6666666666665,1933.0,53.333333333333336,513.3333333333334,0.0,288.0,26.666666666666668,0.0,0.0,6166.0,0.10810382633612113,0.07206921755741408,0.03603460877870704,0.5204823052607971,0.4592630688081805,0.012671510779325554,0.12196329125100847,0.0,0.06842615820835798,0.006335755389662777,0.0,0.0,0.16201715277472695,0.10810382633612113,1.0,4208.9167
74,1,15,1,8,3,0,0,7,2024,2,2,7868.0,0.0,260.0,0.0,3050.0,1783.0,100.0,702.0,1375.0,781.0,0.0,0.0,554101,32096.0,15,243,1300.0,1300.0,260.0,1560.0,2622.6666666666665,520.0,433.3333333333333,86.66666666666667,1016.6666666666666,594.3333333333334,234.0,458.3333333333333,0.0,260.3333333333333,33.333333333333336,0.0,0.0,2674.6666666666665,0.19827147941026946,0.1652262328418912,0.03304524656837825,0.387646161667514,0.2266141331977631,0.08922216573462126,0.17475851550584648,0.0,0.09926283680732079,0.012709710218607017,0.0,0.0,0.03812913065582102,0.19827147941026946,1.0,2622.6666666666665
64,1,12,1,8,5,0,0,7,2024,3,2,6045.0,0.0,1300.0,0.0,2055.0,1521.0,0.0,90.0,0.0,0.0,0.0,0.0,554053,15400.0,12,243,2600.0,2600.0,1300.0,3900.0,2015.0,1300.0,866.6666666666666,433.3333333333333,685.0,507.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.3333333333333,0.6451612903225806,0.43010752688172044,0.21505376344086022,0.3399503722084367,0.25161290322580643,0.01488833746898263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,1.0,2015.0
46,1,12,2,1,1,2,0,7,2024,2,1,14979.7498,0.0,1170.0,0.0,3874.0,2654.0,150.0,1725.0,30.0,531.0,0.0,0.0,554056,90400.0,15,243,2990.0,2990.0,1170.0,4160.0,4993.2499333333335,1386.6666666666667,996.6666666666666,390.0,1291.3333333333333,884.6666666666666,575.0,10.0,0.0,177.0,50.0,0.0,0.0,7533.333333333333,0.2777082431643818,0.19960279977439943,0.07810544338998239,0.25861580144683055,0.17717251859573782,0.11515546140830736,0.002002703676666215,0.0,0.035447855076992,0.010013518383331074,0.0,0.0,0.30105641684349105,0.2777082431643818,1.7,2937.205843137255
51,1,16,2,6,3,2,1,7,2024,1,1,16751.5,0.0,850.0,245.0,4554.0,3197.0,675.0,3851.5,1706.0,722.0,0.0,0.0,554097,85573.4,16,243,1015.0,1015.0,850.0,1865.0,5583.833333333333,621.6666666666666,338.3333333333333,283.3333333333333,1518.0,1065.6666666666667,1283.8333333333333,568.6666666666666,0.0,240.66666666666666,225.0,81.66666666666667,0.0,7131.116666666666,0.11133331343461779,0.060591588812942125,0.05074172462167567,0.27185625167895416,0.1908485807241143,0.22991970868280454,0.10184162612303375,0.0,0.04310061785511745,0.04029489896427186,0.014625555920365341,0.0,0.18702802734083523,0.11133331343461779,1.5,3722.555555555555
42,1,13,3,7,5,1,1,7,2024,3,2,16591.5,0.0,1950.0,311.66675000000004,6463.0,3753.0,350.0,1383.0,2307.0,430.0,0.0,0.0,554091,68000.0,13,243,1950.0,1950.0,1950.0,3900.0,5530.5,1300.0,650.0,650.0,2154.3333333333335,1251.0,461.0,769.0,0.0,143.33333333333334,116.66666666666667,103.88891666666667,0.0,5666.666666666667,0.23506012114637012,0.11753006057318506,0.11753006057318506,0.38953681101768983,0.22620016273393004,0.08335593526805894,0.1390471024319682,0.0,0.025916885152035683,0.021095139077238347,0.018784724105716785,0.0,0.08720328180092207,0.23506012114637012,2.2,2513.863636363636
52,1,16,5,3,1,1,3,7,2024,4,1,32562.275,0.0,2340.00005,311.66675000000004,10606.86625,7493.25,730.00005,3851.5,500.0,1304.5,0.0,0.0,554089,284310.5,16,243,3900.0,3900.0,2340.00005,6240.000050000001,10854.091666666667,2080.000016666667,1300.0,780.0000166666667,3535.622083333333,2497.75,1283.8333333333333,166.66666666666666,0.0,434.8333333333333,243.33335,103.88891666666667,0.0,23692.541666666668,0.191632803604785,0.11977050129329109,0.0718623023114939,0.32574094561881806,0.2301205920040906,0.11828104762336168,0.015355192473498855,0.0,0.040061697163358514,0.02241858254682758,0.0095714058676797,0.0,0.2769383251016707,0.191632803604785,3.2,3391.9036458333335
32,1,15,2,1,1,2,0,7,2024,3,1,30489.2499,0.0,650.0,311.66675000000004,10606.86625,7493.25,200.0,3471.0,661.0,0.0,0.0,0.0,554088,228000.0,16,243,780.0,780.0,650.0,1430.0,10163.0833,476.6666666666667,260.0,216.66666666666666,3535.622083333333,2497.75,1157.0,220.33333333333334,0.0,0.0,66.66666666666667,103.88891666666667,0.0,19000.0,0.04690177700960758,0.025582787459785948,0.021318989549821622,0.3478887242155472,0.24576695145261673,0.11384340419604747,0.02167977244989553,0.0,0.0,0.0065596890922528074,0.010222184901964413,0.0,0.4529044481346851,0.04690177700960758,1.7,5978.284294117648
43,1,15,4,3,1,3,2,7,2024,1,2,32562.275,0.0,1950.0,0.0,10606.86625,7493.25,500.0,1800.0,2902.5,51.0,0.0,0.0,554082,284310.5,15,243,3900.0,3900.0,1950.0,5850.0,10854.091666666667,1950.0,1300.0,650.0,3535.622083333333,2497.75,600.0,967.5,0.0,17.0,166.66666666666666,0.0,0.0,23692.541666666668,0.17965575193993663,0.11977050129329109,0.059885250646645544,0.32574094561881806,0.2301205920040906,0.05527869290459588,0.08913689230866086,0.0,0.0015662296322968834,0.015355192473498855,0.0,0.0,0.33326629512219286,0.17965575193993663,2.7,4020.033950617284
75,1,12,2,1,1,1,0,7,2024,3,1,10400.05,0.0,2340.00005,0.0,2008.0,987.0,80.0,868.0,2130.0,125.0,0.0,0.0,554078,41086.6,12,243,1560.0,1560.0,2340.00005,3900.00005,3466.683333333333,1300.0000166666666,520.0,780.0000166666667,669.3333333333334,329.0,289.3333333333333,710.0,0.0,41.666666666666664,26.666666666666668,0.0,0.0,3423.883333333333,0.3749982019317215,0.14999927884962094,0.22499892308210062,0.19307599482694798,0.09490338988754862,0.08346113720607112,0.20480670766005935,0.0,0.012019172984745266,0.007692270710236971,0.0,0.0,0.12394651468021767,0.3749982019317215,1.7,2039.2254901960782
47,1,16,3,3,1,1,1,7,2024,2,2,16236.2502,0.0,650.0,130.0,5155.0,2668.0,400.0,1935.0,1176.0,770.0,0.0,0.0,554055,97000.0,16,243,2600.0,2600.0,650.0,3250.0,5412.0834,1083.3333333333333,866.6666666666666,216.66666666666666,1718.3333333333333,889.3333333333334,645.0,392.0,0.0,256.6666666666667,133.33333333333334,43.333333333333336,0.0,8083.333333333333,0.20016937162005544,0.16013549729604437,0.04003387432401109,0.3174994186773495,0.16432365645609476,0.11917776433378686,0.07243051723851852,0.0,0.047424743429982374,0.024636230353237597,0.008006774864802219,0.0,0.21065517948226753,0.20016937162005544,2.2,2460.037909090909
66,1,12,2,1,1,1,0,7,2024,3,2,19053.9999,0.0,1456.0,260.0,3051.0,1440.0,150.0,1516.0,2902.5,1304.5,0.0,0.0,554076,160713.0,13,243,2275.0,2275.0,1456.0,3731.0,6351.333299999999,1243.6666666666667,758.3333333333334,485.3333333333333,1017.0,480.0,505.3333333333333,967.5,0.0,434.8333333333333,50.0,86.66666666666667,0.0,13392.75,0.19581190404015908,0.11939750246351163,0.07641440157664743,0.16012385934776877,0.07557468287800297,0.07956334669656423,0.15233022017597472,0.0,0.06846331514885755,0.007872362799791975,0.013645428852972758,0.0,0.322189562937911,0.19581190404015908,1.7,3736.0784117647054
39,1,16,4,2,1,2,2,7,2024,4,2,21048.514,0.0,975.0,0.0,7232.264,734.056,730.00005,2656.0,1139.0,365.0,0.0,0.0,554074,150080.0,16,243,3900.0,3900.0,975.0,4875.0,7016.171333333333,1625.0,1300.0,325.0,2410.7546666666667,244.68533333333335,885.3333333333334,379.6666666666667,0.0,121.66666666666667,243.33335,0.0,0.0,12506.666666666666,0.23160779901136966,0.18528623920909573,0.04632155980227393,0.34359974295572604,0.03487448092535179,0.1261846798306047,0.05411308370747693,0.0,0.017340891618287165,0.03468178561203893,0.0,0.0,0.1924720172644967,0.23160779901136966,2.7,2598.5819753086416
75,1,14,1,8,3,0,0,7,2024,2,2,5701.0,0.0,0.0,0.0,2594.0,618.0,100.0,630.0,975.0,314.0,0.0,0.0,554073,6852.0,14,243,975.0,975.0,0.0,975.0,1900.3333333333333,325.0,325.0,0.0,864.6666666666666,206.0,210.0,325.0,0.0,104.66666666666667,33.333333333333336,0.0,0.0,571.0,0.17102262760919137,0.17102262760919137,0.0,0.4550078933520435,0.108402034730749,0.11050692860901597,0.17102262760919137,0.0,0.05507805648131907,0.017540782318891425,0.0,0.0,0.019821084020347213,0.17102262760919137,1.0,1900.3333333333333
80,1,12,1,8,2,0,0,7,2024,4,2,4254.0,0.0,260.0,0.0,1823.0,941.0,0.0,267.0,525.0,254.0,0.0,0.0,554070,27572.0,12,243,650.0,650.0,260.0,910.0,1418.0,303.3333333333333,216.66666666666666,86.66666666666667,607.6666666666666,313.6666666666667,89.0,175.0,0.0,84.66666666666667,0.0,0.0,0.0,2297.6666666666665,0.21391631405735775,0.15279736718382697,0.0611189468735308,0.42853784673248707,0.2212035731076634,0.06276445698166432,0.1234132581100141,0.0,0.05970850963798778,0.0,0.0,0.0,0.11165961448048889,0.21391631405735775,1.0,1418.0
33,1,13,5,2,1,1,3,7,2024,3,1,32562.275,0.0,1950.0,0.0,4730.0,3205.0,730.00005,2832.0,1290.0,1304.5,0.0,0.0,554067,93211.2,14,243,3900.0,3900.0,1950.0,5850.0,10854.091666666667,1950.0,1300.0,650.0,1576.6666666666667,1068.3333333333333,944.0,430.0,0.0,434.8333333333333,243.33335,0.0,0.0,7767.599999999999,0.17965575193993663,0.11977050129329109,0.059885250646645544,0.1452601207992992,0.09842678375512766,0.08697181016989752,0.03961639658162705,0.0,0.040061697163358514,0.02241858254682758,0.0,0.0,0.48601564079905346,0.17965575193993663,3.2,3391.9036458333335
73,1,16,2,9,2,1,0,7,2024,2,2,32562.275,0.0,2340.00005,160.0,9690.6,6532.4,200.0,3851.5,2902.5,429.0,0.0,0.0,554066,94000.0,16,243,1105.0,1105.0,2340.00005,3445.00005,10854.091666666667,1148.33335,368.3333333333333,780.0000166666667,3230.2000000000003,2177.4666666666667,1283.8333333333333,967.5,0.0,143.0,66.66666666666667,53.333333333333336,0.0,7833.333333333333,0.10579727767792638,0.033934975366432474,0.0718623023114939,0.2976020563673761,0.20061251862776786,0.11828104762336168,0.08913689230866086,0.0,0.01317475514226202,0.006142076989399543,0.004913661591519634,0.0,0.3649522322994938,0.10579727767792638,1.7,6384.759803921569
72,1,11,1,8,5,0,0,7,2024,1,1,10787.0,0.0,2275.0,0.0,5053.0,4500.0,0.0,522.0,525.0,364.0,0.0,0.0,554059,4600.0,11,243,1300.0,1300.0,2275.0,3575.0,3595.6666666666665,1191.6666666666667,433.3333333333333,758.3333333333334,1684.3333333333333,1500.0,174.0,175.0,0.0,121.33333333333333,0.0,0.0,0.0,383.3333333333333,0.33141744692685643,0.1205154352461296,0.2109020116807268,0.4684342263836099,0.41716881431352554,0.04839158246036897,0.04866969500324465,0.0,0.03374432186891629,0.0,0.0,0.0,0.06934272735700364,0.33141744692685643,1.0,3595.6666666666665
54,1,14,3,3,1,2,1,7,2024,3,2,8887.4999,0.0,0.0,0.0,1595.5,62.5,0.0,1950.0,390.0,57.0,0.0,0.0,554075,86000.0,14,243,3250.0,3250.0,0.0,3250.0,2962.4999666666668,1083.3333333333333,1083.3333333333333,0.0,531.8333333333334,20.833333333333332,650.0,130.0,0.0,19.0,0.0,0.0,0.0,7166.666666666667,0.36568214194860355,0.36568214194860355,0.0,0.17952180230122985,0.007032348883626991,0.21940928516916214,0.043881857033832426,0.0,0.0064135021818678166,0.0,0.0,0.0,0.18509141136530416,0.36568214194860355,2.2,1346.590893939394
